Word,Dist,Accuracy,Phoneme_Correct,Phoneme_Correct_Percentage,Levenshtein,MaFI
live,0.47062499999999996,0.1,2.6,0.65,1.5,-0.47062499999999996
living,0.6094642857142857,0.3,3.5,0.7,2.4,-0.6094642857142857
lizard,1.5023313492063493,0.1111111111111111,2.1666666666666665,0.3611111111111111,4.944444444444445,-1.5023313492063493
load,0.5294791666666667,0.2,3.2,0.8,1.5,-0.5294791666666667
lobster,0.8733334282676388,0.42105263157894735,4.7368421052631575,0.6766917293233083,3.789473684210526,-0.8733334282676388
local,1.05625,0.0,4.0,0.6666666666666666,3.6,-1.05625
location,0.8840277777777776,0.3,5.1,0.5666666666666667,4.1,-0.8840277777777776
locator,0.5455334595959596,0.36363636363636365,6.818181818181818,0.7575757575757577,2.8181818181818183,-0.5455334595959596
loch,0.565625,0.0,2.3,0.7666666666666666,0.9,-0.565625
lock,0.8245963541666667,0.125,2.1,0.7,1.85,-0.8245963541666667
locker,0.6812499999999999,0.4444444444444444,3.888888888888889,0.7777777777777778,1.6666666666666667,-0.6812499999999999
locksmith,0.2565848214285714,0.7,6.3,0.9,0.9,-0.2565848214285714
lodging,1.1281680440771351,0.0,2.909090909090909,0.41558441558441556,4.7272727272727275,-1.1281680440771351
long,0.4901041666666666,0.6,2.2,0.7333333333333333,0.9,-0.4901041666666666
loo,0.5770833333333333,0.1,1.9,0.95,0.9,-0.5770833333333333
look,0.7319791666666666,0.45,2.25,0.75,1.65,-0.7319791666666666
looking,1.115,0.2,2.3,0.45999999999999996,3.0,-1.115
looks,1.0559375,0.1,2.3,0.575,3.3,-1.0559375
loose,0.7438988095238096,0.23809523809523808,2.0476190476190474,0.6825396825396824,2.619047619047619,-0.7438988095238096
loosely,0.7397916666666667,0.0,3.8,0.76,2.1,-0.7397916666666667
lose,0.630625,0.4,2.0,0.6666666666666667,1.4,-0.630625
lost,0.4640625,0.7,3.2,0.8,1.2,-0.4640625
lot,0.8747916666666666,0.1,1.8,0.6,2.5,-0.8747916666666666
lotion,0.5947916666666666,0.5,4.4,0.7333333333333333,2.3,-0.5947916666666666
lottery,1.4107217261904763,0.1,2.4,0.4,5.6,-1.4107217261904763
love,0.0,1.0,3.0,1.0,0.0,-0.0
lovely,1.0381696428571427,0.2,3.0,0.6,4.2,-1.0381696428571427
lover,0.35,0.4,4.0,0.8,1.1,-0.35
loving,0.5597916666666667,0.3,3.6,0.72,1.6,-0.5597916666666667
lovingly,0.6357142857142858,0.0,4.7,0.6714285714285715,2.6,-0.6357142857142858
lower,0.51625,0.6,3.9,0.78,1.7,-0.51625
lubricant,1.0749999999999997,0.3,5.0,0.5555555555555556,5.3,-1.0749999999999997
lungs,1.4749216791979949,0.0,0.8421052631578947,0.21052631578947367,3.789473684210526,-1.4749216791979949
lying,0.55875,0.4,3.4,0.6799999999999999,1.6,-0.55875
machine,0.8408928571428571,0.5,3.2,0.64,2.3,-0.8408928571428571
made,0.98125,0.0,1.8,0.45,2.6,-0.98125
mafia,1.0463355654761906,0.3333333333333333,2.25,0.45,4.0,-1.0463355654761906
magazines,1.3063322368421053,0.0,2.1052631578947367,0.2631578947368421,6.7368421052631575,-1.3063322368421053
magnet,1.168703007518797,0.05263157894736842,3.1578947368421053,0.5263157894736842,3.5789473684210527,-1.168703007518797
magnifier,0.85625,0.4,6.3,0.63,4.2,-0.85625
mailbox,1.3302722953216375,0.10526315789473684,3.263157894736842,0.40789473684210525,5.894736842105263,-1.3302722953216375
mainly,1.5138392857142857,0.0,2.0,0.3333333333333333,5.1,-1.5138392857142857
make,1.5202083333333334,0.0,1.0,0.25,3.4,-1.5202083333333334
making,1.3215773809523808,0.0,1.8,0.3,4.6,-1.3215773809523808
man,1.1979166666666667,0.20512820512820512,1.4871794871794872,0.4957264957264957,1.9230769230769231,-1.1979166666666667
management,1.0296527777777778,0.2,6.2,0.5636363636363637,6.5,-1.0296527777777778
manatee,1.2729978354978355,0.0,2.727272727272727,0.45454545454545453,4.7272727272727275,-1.2729978354978355
maniac,1.546495535714286,0.0,2.0,0.2857142857142857,6.3,-1.546495535714286
mannequin,1.3185660548941802,0.16666666666666666,2.9166666666666665,0.4166666666666667,5.25,-1.3185660548941802
manually,1.5953125,0.0,2.5,0.3125,6.5,-1.5953125
many,1.0945833333333332,0.1,1.9,0.475,3.0,-1.0945833333333332
map,0.7233682266009851,0.4482758620689655,1.9655172413793103,0.6551724137931034,2.3448275862068964,-0.7233682266009851
marbles,0.9948308270676692,0.21052631578947367,3.5789473684210527,0.5112781954887218,3.8947368421052633,-0.9948308270676692
margin,1.4979166666666666,0.1,2.4,0.3,6.1,-1.4979166666666666
marigold,1.276388888888889,0.2,4.1,0.45555555555555555,5.8,-1.276388888888889
marimba,1.2738546176046173,0.09090909090909091,4.636363636363637,0.6623376623376623,5.909090909090909,-1.2738546176046173
mark,1.3925,0.0,1.6,0.4,2.6,-1.3925
marker,1.291765873015873,0.14285714285714285,2.761904761904762,0.4603174603174603,3.8095238095238093,-1.291765873015873
marriage,0.9102083333333331,0.2,5.4,0.7714285714285714,3.0,-0.9102083333333331
mascara,1.2816964285714285,0.05,2.85,0.40714285714285714,4.7,-1.2816964285714285
mask,1.126019345238095,0.05,2.4,0.6,3.05,-1.126019345238095
match,0.7420304232804233,0.3333333333333333,3.6666666666666665,0.7333333333333333,1.9444444444444444,-0.7420304232804233
mate,1.28125,0.0,1.5,0.375,3.3,-1.28125
material,1.5424913194444445,0.05,3.55,0.44375,6.1,-1.5424913194444445
matron,1.17581569664903,0.0,2.4444444444444446,0.3492063492063492,5.222222222222222,-1.17581569664903
mattress,0.8474025974025975,0.2413793103448276,3.793103448275862,0.632183908045977,3.896551724137931,-0.8474025974025975
maverick,1.4502728174603174,0.0,1.9,0.27142857142857135,6.1,-1.4502728174603174
may,1.128125,0.0,1.8,0.6,1.8,-1.128125
maybe,0.8106249999999999,0.1,3.3,0.66,2.3,-0.8106249999999999
maze,1.1372916666666666,0.05,1.35,0.3375,3.15,-1.1372916666666666
mean,1.7541666666666664,0.0,0.2,0.06666666666666667,3.4,-1.7541666666666664
means,1.2625,0.1,1.4,0.35,3.1,-1.2625
meat,1.3097222222222222,0.2,1.1,0.36666666666666664,2.9,-1.3097222222222222
medal,1.261732456140351,0.0,1.4736842105263157,0.2947368421052632,4.052631578947368,-1.261732456140351
medieval,1.1330729166666669,0.1,3.0,0.42857142857142855,5.0,-1.1330729166666669
melancholic,0.4460227272727273,0.09090909090909091,8.090909090909092,0.8090909090909091,3.0,-0.4460227272727273
memorising,0.5561868686868686,0.45454545454545453,7.0,0.7000000000000001,3.4545454545454546,-0.5561868686868686
menu,1.6079166666666667,0.05,2.15,0.43,4.4,-1.6079166666666667
merchant,1.3130208333333333,0.0,5.0,0.5555555555555556,5.5,-1.3130208333333333
merry-go-round,1.4541666666666666,0.0,4.75,0.3392857142857143,11.1,-1.4541666666666666
message,0.7551136363636364,0.4,4.3,0.6142857142857142,3.8,-0.7551136363636364
metal,1.2275,0.1,1.6,0.32,3.5,-1.2275
method,0.9872321428571429,0.1,1.8,0.36,4.1,-0.9872321428571429
metre,1.1783333333333332,0.0,1.9,0.38,3.6,-1.1783333333333332
mexican,1.4798177083333333,0.0,2.8333333333333335,0.3541666666666667,6.083333333333333,-1.4798177083333333
microbe,1.0891493055555554,0.1,3.8,0.475,4.9,-1.0891493055555554
microphone,0.5260775862068965,0.5862068965517241,7.137931034482759,0.7137931034482758,2.9310344827586206,-0.5260775862068965
microscope,1.4842032967032968,0.0,3.5714285714285716,0.3246753246753246,8.952380952380953,-1.4842032967032968
microscopic,1.6005208333333332,0.0,3.0,0.25,10.6,-1.6005208333333332
middle,1.5789583333333332,0.0,0.9,0.18,4.4,-1.5789583333333332
midnight,1.2026785714285715,0.1,2.3,0.3285714285714285,5.2,-1.2026785714285715
might,1.3771279761904762,0.0,1.3,0.325,3.8,-1.3771279761904762
milage,1.459375,0.0,2.0,0.2857142857142857,5.6,-1.459375
mile,1.248125,0.0,1.8,0.45,2.4,-1.248125
military,1.4348958333333333,0.0,3.5,0.4375,6.2,-1.4348958333333333
milk,1.1635349025974024,0.36363636363636365,2.090909090909091,0.5227272727272727,2.909090909090909,-1.1635349025974024
millisecond,1.5231249999999998,0.0,3.3,0.32999999999999996,8.2,-1.5231249999999998
miming,1.4729166666666669,0.0,1.25,0.20833333333333334,5.05,-1.4729166666666669
mind,1.105,0.0,2.2,0.44000000000000006,2.9,-1.105
minister,1.423214285714286,0.0,3.8,0.475,5.2,-1.423214285714286
minute,1.4495982142857142,0.15,1.45,0.29000000000000004,4.05,-1.4495982142857142
minutes,1.2833333333333334,0.0,1.3,0.2166666666666667,5.0,-1.2833333333333334
mirror,1.3508838383838384,0.24242424242424243,2.9696969696969697,0.593939393939394,3.272727272727273,-1.3508838383838384
miserably,0.9997869318181818,0.4,5.7,0.6333333333333333,5.0,-0.9997869318181818
miss,1.292013888888889,0.0,1.0,0.3333333333333333,3.7777777777777777,-1.292013888888889
mistake,0.7534271284271283,0.2727272727272727,4.454545454545454,0.6363636363636364,3.090909090909091,-0.7534271284271283
mitosis,1.0390625,0.2,4.3,0.5375,5.9,-1.0390625
mix,1.692361111111111,0.0,0.8888888888888888,0.2222222222222222,3.5555555555555554,-1.692361111111111
mixing,1.1473958333333332,0.0,3.1,0.5166666666666667,3.85,-1.1473958333333332
modern,1.603482142857143,0.0,1.2,0.2,5.1,-1.603482142857143
modernize,1.3616319444444445,0.0,2.8,0.3111111111111111,7.1,-1.3616319444444445
modify,1.1069320436507937,0.0,3.3,0.47142857142857136,4.8,-1.1069320436507937
module,1.2833333333333332,0.09090909090909091,2.090909090909091,0.2987012987012987,5.181818181818182,-1.2833333333333332
moment,1.6208705357142859,0.0,1.1,0.15714285714285708,6.4,-1.6208705357142859
money,1.0766666666666669,0.26666666666666666,1.8333333333333333,0.4583333333333333,2.8333333333333335,-1.0766666666666669
monkey,1.3839285714285716,0.0,1.45,0.29,4.3,-1.3839285714285716
month,0.73546875,0.35,2.35,0.5875,1.75,-0.73546875
moon,1.4986979166666665,0.07142857142857142,1.1785714285714286,0.39285714285714285,2.3214285714285716,-1.4986979166666665
mop,1.246608709273183,0.05263157894736842,1.736842105263158,0.5789473684210527,2.526315789473684,-1.246608709273183
moral,1.2319805194805193,0.2727272727272727,2.1818181818181817,0.43636363636363634,3.8181818181818183,-1.2319805194805193
more,1.1229166666666668,0.3,1.5,0.5,2.0,-1.1229166666666668
morning,1.405952380952381,0.2,2.3,0.38333333333333336,4.0,-1.405952380952381
mortal,1.5708333333333333,0.0,1.7,0.2833333333333333,4.9,-1.5708333333333333
mosquito,0.910546875,0.15,4.7,0.5875,4.0,-0.910546875
most,0.8685416666666667,0.1,3.2,0.64,2.2,-0.8685416666666667
moth,0.35307017543859653,0.6842105263157895,2.4210526315789473,0.8070175438596491,0.8421052631578947,-0.35307017543859653
mother,0.32807291666666666,0.7,4.25,0.85,0.95,-0.32807291666666666
motherboard,0.48031881313131314,0.6,6.7,0.7444444444444445,2.8,-0.48031881313131314
motion,0.9446428571428571,0.2,3.2,0.5333333333333334,3.3,-0.9446428571428571
motive,0.7230902777777778,0.5,4.0,0.6666666666666667,3.3,-0.7230902777777778
motor,1.0245423707117256,0.1935483870967742,3.4516129032258065,0.575268817204301,3.2903225806451615,-1.0245423707117256
motorcycle,1.2512504856254856,0.1794871794871795,5.923076923076923,0.4935897435897436,7.717948717948718,-1.2512504856254856
mount,0.8685714285714285,0.0,2.6,0.52,2.9,-0.8685714285714285
mountain,1.2578125,0.05263157894736842,2.8947368421052633,0.41353383458646614,4.947368421052632,-1.2578125
mouse,0.5546522556390978,0.5789473684210527,3.1578947368421053,0.7894736842105263,1.8421052631578947,-0.5546522556390978
mousetrap,0.8439867424242423,0.2727272727272727,5.0,0.625,4.0,-0.8439867424242423
mouth,0.165625,0.8,3.7,0.925,0.4,-0.165625
mouthwash,0.062003968253968283,0.9444444444444444,6.833333333333333,0.9761904761904763,0.2222222222222222,-0.062003968253968283
move,0.9677083333333332,0.3,1.7,0.5666666666666667,2.3,-0.9677083333333332
movie,1.2135416666666667,0.2,1.4,0.35,4.2,-1.2135416666666667
moving,1.3723958333333333,0.0,1.3,0.26,5.0,-1.3723958333333333
much,0.9223958333333332,0.2,2.7,0.54,2.5,-0.9223958333333332
muck,1.2286458333333332,0.0,1.5,0.5,3.7,-1.2286458333333332
muezzin,1.5486111111111112,0.0,1.2222222222222223,0.24444444444444446,4.888888888888889,-1.5486111111111112
mug,1.9795634920634921,0.0,0.47619047619047616,0.15873015873015872,3.1904761904761907,-1.9795634920634921
mum,0.675,0.5,2.4,0.8,1.0,-0.675
mummy,1.4871456916099772,0.0,1.380952380952381,0.34523809523809523,3.6666666666666665,-1.4871456916099772
murder,0.9433333333333334,0.3,3.8,0.6333333333333333,3.0,-0.9433333333333334
muscle,1.0809523809523809,0.09090909090909091,2.409090909090909,0.4818181818181818,3.0454545454545454,-1.0809523809523809
mushroom,0.8482862903225806,0.5161290322580645,3.838709677419355,0.6397849462365591,2.870967741935484,-0.8482862903225806
music,1.1239583333333332,0.3,2.8,0.4666666666666667,3.8,-1.1239583333333332
must,0.9309375,0.1,2.5,0.625,2.5,-0.9309375
mustache,0.8104636591478697,0.21052631578947367,4.105263157894737,0.6842105263157895,3.1052631578947367,-0.8104636591478697
mustard,1.4135044642857144,0.05,2.7,0.3857142857142857,5.2,-1.4135044642857144
mutism,1.34921875,0.0,2.7,0.3375,5.8,-1.34921875
mysterious,0.6152777777777778,0.4,6.9,0.7666666666666667,2.8,-0.6152777777777778
nail,1.583573717948718,0.05128205128205128,1.435897435897436,0.358974358974359,3.5641025641025643,-1.583573717948718
naive,1.1122916666666667,0.1,2.4,0.48,3.1,-1.1122916666666667
name,1.4401041666666667,0.0,0.9,0.225,3.6,-1.4401041666666667
napping,1.6720170454545455,0.0,1.4545454545454546,0.29090909090909095,5.2727272727272725,-1.6720170454545455
narrative,1.286173115079365,0.1,3.4,0.48571428571428565,6.1,-1.286173115079365
nasty,1.0781770833333333,0.2,2.3,0.45999999999999996,3.4,-1.0781770833333333
natural,1.3966517857142857,0.1,4.3,0.47777777777777775,5.9,-1.3966517857142857
naturally,1.2963839285714287,0.2,4.2,0.42000000000000004,6.5,-1.2963839285714287
nearby,1.4728422619047619,0.0,2.1,0.35,5.4,-1.4728422619047619
nearly,1.3435416666666666,0.0,2.3,0.45999999999999996,3.7,-1.3435416666666666
neck,1.5745312500000002,0.05,0.8,0.26666666666666666,3.15,-1.5745312500000002
necklace,1.3796600877192984,0.0,2.210526315789474,0.3684210526315789,4.894736842105263,-1.3796600877192984
need,1.26484375,0.1,1.4,0.4666666666666666,2.25,-1.26484375
needle,1.7854947916666668,0.0,1.1,0.22000000000000003,5.35,-1.7854947916666668
needs,1.2984375,0.0,1.6,0.4,3.3,-1.2984375
neighbour,1.3959449404761906,0.0,1.9,0.3166666666666667,4.9,-1.3959449404761906
nervous,1.361875,0.0,2.1,0.35,5.4,-1.361875
net,1.306030328798186,0.023809523809523808,0.7857142857142857,0.2619047619047619,3.5,-1.306030328798186
nettle,1.2020833333333334,0.0,2.95,0.5900000000000001,3.65,-1.2020833333333334
neurology,1.1619791666666666,0.16666666666666666,5.25,0.525,5.416666666666667,-1.1619791666666666
never,0.7483333333333333,0.0,3.1,0.62,2.3,-0.7483333333333333
new,1.8308333333333333,0.0,0.9,0.45,2.1,-1.8308333333333333
newspaper,1.049609375,0.3,4.85,0.5388888888888889,4.8,-1.049609375
next,1.4727083333333333,0.0,1.3,0.26,4.4,-1.4727083333333333
nice,0.875,0.3,2.6,0.65,1.9,-0.875
nicely,1.153955853174603,0.08333333333333333,3.4166666666666665,0.5694444444444444,4.0,-1.153955853174603
nigh,1.0963541666666665,0.0,1.9,0.6333333333333333,2.3,-1.0963541666666665
night,1.106875,0.1,2.2,0.55,2.6,-1.106875
no,0.7526041666666666,0.3,2.5,0.8333333333333333,0.9,-0.7526041666666666
nobody,0.9696428571428573,0.3,3.4,0.48571428571428565,4.0,-0.9696428571428573
noise,1.640625,0.0,1.5,0.375,3.9,-1.640625
none,1.4628124999999998,0.1,1.0,0.3333333333333333,3.5,-1.4628124999999998
nonfiction,1.4549873737373735,0.0,4.75,0.5277777777777778,7.75,-1.4549873737373735
north,1.0885416666666667,0.2857142857142857,2.2857142857142856,0.5714285714285714,2.238095238095238,-1.0885416666666667
nose,1.2603125,0.0,1.9,0.475,2.75,-1.2603125
not,1.3411458333333335,0.1,1.2,0.4,2.4,-1.3411458333333335
notebook,1.0075187969924813,0.3684210526315789,3.3157894736842106,0.47368421052631576,4.0,-1.0075187969924813
nothing,0.6075,0.6,3.1,0.62,1.9,-0.6075
notice,0.9611607142857143,0.2,3.5,0.5833333333333333,4.2,-0.9611607142857143
nougat,1.6331770833333334,0.0,1.4,0.27999999999999997,5.2,-1.6331770833333334
noun,1.0994791666666666,0.0,2.3333333333333335,0.5833333333333334,2.25,-1.0994791666666666
now,0.8416666666666666,0.2,2.1,0.7,1.7,-0.8416666666666666
number,1.0625,0.1,2.4,0.4,3.7,-1.0625
nun,1.9279947916666669,0.0,0.3,0.1,4.45,-1.9279947916666669
nurse,1.6827083333333335,0.03333333333333333,1.4666666666666666,0.36666666666666664,3.433333333333333,-1.6827083333333335
nursery,1.6220833333333335,0.0,3.7,0.5285714285714286,5.3,-1.6220833333333335
nutcracker,1.457378472222222,0.0,3.7,0.4111111111111111,6.9,-1.457378472222222
oak,1.2452546296296296,0.1111111111111111,1.8888888888888888,0.6296296296296295,2.4444444444444446,-1.2452546296296296
object,1.2626488095238095,0.3,3.4,0.425,5.3,-1.2626488095238095
oblivion,1.4828125,0.0,2.4,0.3,6.9,-1.4828125
observe,1.1767431006493507,0.2,2.0,0.33333333333333337,5.8,-1.1767431006493507
obtain,1.1984375,0.1,2.7,0.45,5.1,-1.1984375
obvious,0.6003787878787878,0.5454545454545454,4.181818181818182,0.696969696969697,2.8181818181818183,-0.6003787878787878
occupy,0.9337723214285714,0.4,4.4,0.6285714285714286,3.5,-0.9337723214285714
octopus,1.507048872180451,0.05263157894736842,2.8947368421052633,0.41353383458646614,6.315789473684211,-1.507048872180451
odor,0.8220833333333333,0.0,3.6,0.72,2.4,-0.8220833333333333
oestrogen,1.2361111111111112,0.0,5.1,0.4636363636363637,6.8,-1.2361111111111112
off,0.2385416666666667,0.8,1.8,0.9,0.5,-0.2385416666666667
office,0.537766290726817,0.5263157894736842,2.789473684210526,0.6973684210526315,2.473684210526316,-0.537766290726817
officer,0.03625,0.9,5.8,0.9666666666666666,0.2,-0.03625
official,0.5078125,0.3,4.5,0.75,1.9,-0.5078125
oil,1.1979166666666667,0.3333333333333333,1.5555555555555556,0.5185185185185186,1.8888888888888888,-1.1979166666666667
ok,0.22624999999999998,0.0,4.3,0.86,0.7,-0.22624999999999998
okapi,1.6230654761904764,0.0,2.0,0.33333333333333337,5.6,-1.6230654761904764
okay,0.0,0.8,5.0,1.0,0.0,-0.0
old,0.38375,0.5,3.5,0.875,1.0,-0.38375
old-fashioned,0.70875,0.1,6.6,0.6,5.0,-0.70875
olive,0.5363095238095238,0.6666666666666666,3.0952380952380953,0.7738095238095238,1.7142857142857142,-0.5363095238095238
omega,1.4691220238095237,0.0,1.6,0.2666666666666667,5.5,-1.4691220238095237
omission,1.5986607142857143,0.0,1.8,0.2571428571428571,6.7,-1.5986607142857143
on,1.4860416666666667,0.1,0.5,0.25,3.0,-1.4860416666666667
once,0.9650000000000001,0.2,1.7,0.425,2.7,-0.9650000000000001
one,0.5866477272727273,0.5,2.1818181818181817,0.7272727272727273,1.5454545454545454,-0.5866477272727273
onion,1.5193139097744361,0.10526315789473684,1.894736842105263,0.37894736842105264,4.2105263157894735,-1.5193139097744361
only,0.79,0.3,3.4,0.68,1.8,-0.79
open,0.6683035714285713,0.6,3.8,0.76,2.4,-0.6683035714285713
opening,0.762468998015873,0.15,4.3,0.6142857142857142,3.05,-0.762468998015873
opportunity,0.9945987654320988,0.3333333333333333,6.222222222222222,0.6222222222222222,5.555555555555555,-0.9945987654320988
orange,0.8394010416666667,0.5,4.3,0.6142857142857142,3.15,-0.8394010416666667
order,0.500625,0.6,3.8,0.76,1.5,-0.500625
ornate,1.2017857142857142,0.2,2.4,0.4,4.3,-1.2017857142857142
osmium,1.8015625,0.0,1.9,0.31666666666666665,6.1,-1.8015625
ostrich,0.854610484544695,0.42105263157894735,5.631578947368421,0.7039473684210527,3.736842105263158,-0.854610484544695
other,1.0401041666666666,0.2,2.3,0.575,2.1,-1.0401041666666666
otherwise,0.7764880952380953,0.2,4.2,0.525,4.1,-0.7764880952380953
out,0.8782291666666666,0.0,2.1,0.7,2.0,-0.8782291666666666
outside,0.4554247835497835,0.5454545454545454,5.909090909090909,0.8441558441558441,2.3181818181818183,-0.4554247835497835
over,0.6255208333333334,0.5,3.0,0.6,2.3,-0.6255208333333334
owe,1.0052083333333335,0.1,1.3,0.65,1.4,-1.0052083333333335
owl,1.043204365079365,0.3333333333333333,2.0,0.6666666666666666,2.380952380952381,-1.043204365079365
own,1.0167187500000001,0.1,2.0,0.6666666666666666,2.1,-1.0167187500000001
oxygen,1.7100446428571427,0.0,2.0,0.22222222222222224,8.3,-1.7100446428571427
ozone,1.1010416666666667,0.1,4.6,0.7666666666666667,4.0,-1.1010416666666667
pack,0.4083333333333333,0.0,1.1,0.36666666666666664,1.9,-0.4083333333333333
package,1.0399801587301587,0.23809523809523808,4.095238095238095,0.5850340136054422,3.8095238095238093,-1.0399801587301587
pad,0.6196875,0.0,1.1,0.36666666666666664,2.2,-0.6196875
page,0.92125,0.3,2.4,0.4,3.7,-0.92125
paint,0.87375,0.1,2.0,0.4,3.3,-0.87375
paintbrush,0.9859259259259259,0.23333333333333334,4.3,0.47777777777777775,5.533333333333333,-0.9859259259259259
painter,1.2181712962962963,0.05555555555555555,3.2222222222222223,0.46031746031746024,4.5,-1.2181712962962963
pair,0.7270833333333334,0.0,1.3,0.4333333333333333,1.7,-0.7270833333333334
pan,1.130603448275862,0.034482758620689655,1.1379310344827587,0.3793103448275862,2.2758620689655173,-1.130603448275862
panting,1.1033098845598845,0.0,2.5454545454545454,0.42424242424242425,4.636363636363637,-1.1033098845598845
pants,1.15625,0.0,2.15,0.43,3.6,-1.15625
papaya,1.0734375,0.4,2.9,0.4833333333333333,3.7,-1.0734375
paper,0.537125318877551,0.6428571428571429,4.392857142857143,0.7321428571428571,1.8928571428571428,-0.537125318877551
paperclip,0.7237268518518518,0.4444444444444444,6.833333333333333,0.6833333333333333,4.166666666666667,-0.7237268518518518
paperwork,1.280902777777778,0.2,5.0,0.5,6.2,-1.280902777777778
parachute,1.0736842105263158,0.3684210526315789,3.789473684210526,0.5413533834586466,4.157894736842105,-1.0736842105263158
parapet,1.092175099206349,0.1,5.2,0.7428571428571428,4.8,-1.092175099206349
parental,1.5535714285714286,0.0,3.090909090909091,0.38636363636363635,6.181818181818182,-1.5535714285714286
part,0.7523958333333333,0.2,2.5,0.625,2.2,-0.7523958333333333
party,0.20833333333333331,0.8,4.3,0.86,1.0,-0.20833333333333331
passage,0.9705113636363636,0.1,3.7,0.5285714285714286,5.6,-0.9705113636363636
passports,0.6730628654970761,0.05263157894736842,5.473684210526316,0.6842105263157895,4.2631578947368425,-0.6730628654970761
pasteurised,1.3142361111111112,0.0,5.1,0.425,8.2,-1.3142361111111112
path,0.6946271929824562,0.15789473684210525,1.7894736842105263,0.5964912280701754,1.3157894736842106,-0.6946271929824562
pattern,0.885,0.1,3.0,0.5,4.0,-0.885
pay,0.9577546296296298,0.1111111111111111,1.3333333333333333,0.4444444444444444,1.7777777777777777,-0.9577546296296298
paying,1.0968638392857144,0.0,2.3,0.45999999999999996,3.75,-1.0968638392857144
peach,0.12977430555555555,0.4166666666666667,4.25,0.85,0.8333333333333334,-0.12977430555555555
peacock,0.8750718390804597,0.41379310344827586,3.0,0.6,2.413793103448276,-0.8750718390804597
peanut,1.3222135416666667,0.0,1.3,0.26,4.8,-1.3222135416666667
pear,0.4901864035087719,0.15789473684210525,2.0526315789473686,0.6842105263157895,1.631578947368421,-0.4901864035087719
peas,0.8035087719298245,0.0,1.263157894736842,0.42105263157894735,2.9473684210526314,-0.8035087719298245
pedicure,1.3400297619047619,0.08333333333333333,2.8333333333333335,0.3541666666666667,6.0,-1.3400297619047619
peeler,1.050625,0.1,2.9,0.58,3.0,-1.050625
peg,0.9846491228070174,0.0,0.3684210526315789,0.12280701754385963,3.3684210526315788,-0.9846491228070174
pen,1.2825520833333335,0.10714285714285714,0.8214285714285714,0.2738095238095238,3.0357142857142856,-1.2825520833333335
pencil,1.4194196428571428,0.1,1.8,0.3,5.1,-1.4194196428571428
penguin,1.4464285714285714,0.05,1.7,0.2428571428571428,6.2,-1.4464285714285714
penny,1.1916501322751323,0.0,1.2777777777777777,0.3194444444444444,3.9444444444444446,-1.1916501322751323
people,0.3121205357142857,0.7,4.1,0.82,1.6,-0.3121205357142857
perception,0.83364898989899,0.45454545454545453,7.636363636363637,0.8484848484848485,4.363636363636363,-0.83364898989899
perfect,0.5213541666666666,0.7,5.5,0.7857142857142857,1.9,-0.5213541666666666
perform,0.2970238095238096,0.2,6.9,0.9857142857142858,1.7,-0.2970238095238096
perhaps,0.7847222222222222,0.2222222222222222,3.6666666666666665,0.5238095238095238,3.888888888888889,-0.7847222222222222
periscope,0.6672979797979797,0.45454545454545453,5.545454545454546,0.6161616161616161,4.0,-0.6672979797979797
person,1.1947916666666667,0.1,3.1,0.5166666666666667,3.6,-1.1947916666666667
personally,1.2982954545454546,0.0,4.181818181818182,0.4646464646464646,6.090909090909091,-1.2982954545454546
perusing,1.2949134199134198,0.09090909090909091,2.3636363636363638,0.3376623376623376,5.909090909090909,-1.2949134199134198
philistine,1.25703125,0.0,2.9,0.3625,6.0,-1.25703125
phone,0.140625,0.8148148148148148,3.6666666666666665,0.9166666666666666,0.37037037037037035,-0.140625
photo,0.22638888888888892,0.8,5.9,0.9833333333333334,1.0,-0.22638888888888892
photograph,0.7079678362573099,0.47368421052631576,6.526315789473684,0.7251461988304094,3.8947368421052633,-0.7079678362573099
physalis,1.2266127180899908,0.0,4.181818181818182,0.5227272727272727,6.7272727272727275,-1.2266127180899908
piano,1.4033854166666666,0.1,1.75,0.2916666666666667,4.65,-1.4033854166666666
pick,0.94703125,0.0,1.35,0.45,2.4,-0.94703125
pickles,1.3319444444444444,0.0,1.9,0.31666666666666665,4.8,-1.3319444444444444
picture,0.8381237139917695,0.4074074074074074,5.0,0.625,3.4074074074074074,-0.8381237139917695
pie,1.1966145833333335,0.0,0.4,0.13333333333333333,2.65,-1.1966145833333335
piece,0.5520833333333334,0.1,2.1,0.7,1.9,-0.5520833333333334
pig,1.2134408602150537,0.03225806451612903,0.9032258064516129,0.30107526881720426,2.6451612903225805,-1.2134408602150537
pigeons,1.055999373433584,0.0,3.0526315789473686,0.3815789473684211,5.473684210526316,-1.055999373433584
pigment,1.5268849206349207,0.0,1.5,0.21428571428571425,6.1,-1.5268849206349207
pile,1.5179166666666668,0.0,1.0,0.25,4.2,-1.5179166666666668
pilgrim,1.3308531746031746,0.1111111111111111,2.6666666666666665,0.3809523809523809,5.166666666666667,-1.3308531746031746
pillow,0.29464285714285715,0.6428571428571429,4.107142857142857,0.8214285714285714,0.9285714285714286,-0.29464285714285715
pilot,1.0241228070175439,0.0,2.0526315789473686,0.34210526315789475,4.684210526315789,-1.0241228070175439
pin,1.377467105263158,0.05263157894736842,0.7894736842105263,0.2631578947368421,2.8421052631578947,-1.377467105263158
pinching,1.190524193548387,0.0,3.7419354838709675,0.46774193548387094,4.935483870967742,-1.190524193548387
