Word,Dist,Accuracy,Phoneme_Correct,Phoneme_Correct_Percentage,Levenshtein,MaFI,std_viseme_score_avg,std_phonetic_score_avg,vips_score,phonological_distance_avg,mafi_score_avg,word_error_rate_avg,character_error_rate_avg,word_similarity_avg,meteor_score_avg,rouge1_score_avg,rouge2_score_avg,rougeL_score_avg,sentence_bleu_score_avg,bertscore_precision_avg,bertscore_recall_avg,bertscore_f1_avg,semantic_similarity_avg,semantic_wer_avg
gorilla,1.88419642857143,0,1.55,0.258333333333333,5.4,-1.88419642857143,0.241428571428571,0.508482142857143,0.662776295299231,1.67327380952381,-1.67327380952381,1,0.864285714285714,0.296541595659243,0,0,0,0,0,0.91907676756382,0.965054440498352,0.940464109182358,0.224094567447901,0.775905432552099
got,1.06010416666667,0,1.3,0.433333333333333,3,-1.06010416666667,0.363333333333333,0.610208333333333,0.728502009657678,1.37260416666667,-1.37260416666667,1,1.23333333333333,0.424126984126984,0,0,0,0,0,0.969582587480545,0.983730459213257,0.976069247722626,0.275385072827339,0.724614927172661
gouache,1.09453125,0,2.08333333333333,0.416666666666667,3.91666666666667,-1.09453125,0.333333333333333,0.645138888888889,0.798683979058219,1.55989583333333,-1.55989583333333,1,0.666666666666667,0.47008547008547,0,0,0,0,0,0.910404448707899,0.771760046482086,0.835368568698565,0.223066523050269,0.776933476949732
government,0.76390625,0.4,5.9,0.655555555555556,4,-0.76390625,0.633333333333333,0.762962962962963,0.831177714148674,0.84453125,-0.84453125,0.8,0.39,0.677694235588972,0.2,0.4,0,0.4,0.0711311764015569,0.92710884809494,0.955854314565659,0.940258198976517,0.605917164683342,0.394082835316658
grab,0.355902777777778,0.111111111111111,2.77777777777778,0.694444444444444,1.66666666666667,-0.355902777777778,0.838888888888889,0.840277777777778,0.888561450705589,0.355902777777778,-0.355902777777778,0.888888888888889,0.444444444444444,0.665432098765432,0.0555555555555556,0.111111111111111,0,0.111111111111111,0.0197586601115436,0.976799408594767,0.991398711999257,0.983542362848918,0.356038121713532,0.643961878286468
grain,1.0025,0,2.7,0.54,2.7,-1.0025,0.51,0.739166666666667,0.845670470646063,0.97875,-0.97875,1,0.52,0.584032634032634,0,0,0,0,0,0.956131571531296,0.979134690761566,0.966752845048905,0.259838013350964,0.740161986649036
grape,1.0325,0,1.6,0.32,3.4,-1.0325,0.745,0.83625,0.92491739927154,1.0125,-1.0125,1,0.68,0.397777777777778,0,0,0,0,0,0.947737282514572,0.969619637727737,0.957930690050125,0.27309083789587,0.72690916210413
grapefruit,0.7875,0.4,5.5,0.611111111111111,4.4,-0.7875,0.5875,0.725520833333333,0.807500540761339,0.786111111111111,-0.786111111111111,0.6,0.45,0.605851761757335,0.2,0.4,0,0.4,0.0711311764015569,0.889692097902298,0.863811939954758,0.876159060001373,0.507027025520802,0.492972974479198
grapes,0.774672619047619,0.35,3.95,0.658333333333333,3.3,-0.774672619047619,0.610873015873016,0.744953703703704,0.831402254793212,0.736696428571429,-0.736696428571429,0.65,0.508333333333333,0.671227106227106,0.175,0.35,0,0.35,0.0622397793513623,0.867594236135483,0.943605509400368,0.902567878365517,0.495111769810319,0.504888230189681
graph,0.8303125,0.2,2.5,0.625,2.2,-0.8303125,0.59,0.707083333333333,0.85021065291797,0.8871875,-0.8871875,0.8,0.6,0.428888888888889,0.1,0.2,0,0.2,0.0355655882007785,0.999599421024323,0.999599421024323,0.999599421024323,0.348165937513113,0.651834062486887
graphite,1.22509920634921,0,3.3,0.471428571428571,5.3,-1.22509920634921,0.339285714285714,0.694345238095238,0.86840725301994,1.20837053571429,-1.20837053571429,1.1,0.7375,0.332892156862745,0,0,0,0,0,0.891095650196075,0.803314101696014,0.843799990415573,0.162711147218943,0.837288852781057
grass,0.721433702791461,0.310344827586207,2.27586206896552,0.568965517241379,2.93103448275862,-0.721433702791461,0.618472906403941,0.763433908045977,0.82857787768788,0.765902093596059,-0.765902093596059,0.689655172413793,0.544827586206897,0.518460466736329,0.172413793103448,0.344827586206897,0,0.344827586206897,0.0551879816908631,0.984804566564231,0.992969490330795,0.98857024414786,0.552122785099621,0.447877214900379
gravel,0.532291666666667,0.4,4.4,0.733333333333333,2,-0.532291666666667,0.766666666666667,0.865277777777778,0.904887106211632,0.573958333333333,-0.573958333333333,0.6,0.35,0.724032634032634,0.2,0.4,0,0.4,0.0711311764015569,0.981420338153839,0.992670571804047,0.986684358119965,0.559117898344994,0.440882101655006
grease,0.7353125,0,2.1,0.525,2.4,-0.7353125,0.685,0.813958333333333,0.866765993707181,0.7628125,-0.7628125,1,0.533333333333333,0.542323232323232,0,0,0,0,0,0.954761815071106,0.979095596075058,0.966063410043716,0.23844889998436,0.76155110001564
great,0.812840136054422,0,3,0.6,3.23809523809524,-0.812840136054422,0.520634920634921,0.683862433862434,0.8000590394171,0.924433106575964,-0.924433106575964,1,0.866666666666667,0.45989565989566,0,0,0,0,0,0.927302048319862,0.962164362271627,0.943628362246922,0.221448337747937,0.778551662252063
greater,0.928030303030303,0.181818181818182,4.36363636363636,0.623376623376623,3.72727272727273,-0.928030303030303,0.464502164502164,0.665097402597403,0.79719271527847,1.21850649350649,-1.21850649350649,0.909090909090909,0.532467532467532,0.516232252595889,0.0909090909090909,0.181818181818182,0,0.181818181818182,0.0323323529097986,0.949497813528234,0.976601215926084,0.962172416123477,0.400350986556573,0.599649013443427
greedy,1.041875,0.2,2.8,0.56,3.5,-1.041875,0.523333333333333,0.709444444444445,0.841003693161853,1.1125,-1.1125,0.8,0.683333333333333,0.485164835164835,0.1,0.2,0,0.2,0.0355655882007785,0.983583438396454,0.991318356990814,0.987281960248947,0.371529099345207,0.628470900654793
green,0.8384375,0.2,2.1,0.525,2.2,-0.8384375,0.605,0.768333333333333,0.867227904215926,0.9678125,-0.9678125,0.8,0.5,0.557777777777778,0.1,0.2,0,0.2,0.0355655882007785,0.969937407970429,0.969937407970429,0.969937407970429,0.423807598650456,0.576192401349545
greeting,1.45044642857143,0,1.7,0.283333333333333,5,-1.45044642857143,0.289285714285714,0.555257936507937,0.707641188347889,1.60840773809524,-1.60840773809524,1,0.7375,0.345624375624376,0,0,0,0,0,0.940232422947884,0.970594662427902,0.954444986581802,0.258058702945709,0.741941297054291
grenade,1.23472222222222,0.05,2.8,0.4,4.8,-1.23472222222222,0.413095238095238,0.558134920634921,0.64956975527023,1.23070436507936,-1.23070436507936,0.95,0.714285714285714,0.347206127206127,0.025,0.05,0,0.05,0.00889139705019462,0.957988166809082,0.980217429995537,0.96806463599205,0.311221064627171,0.688778935372829
grim,0.921875,0.1,1.9,0.475,2.1,-0.921875,0.7,0.829166666666667,0.916729758759623,0.921875,-0.921875,0.9,0.575,0.471031746031746,0.05,0.1,0,0.1,0.0177827941003892,0.955259990692139,0.97309228181839,0.96366782784462,0.363821157813072,0.636178842186928
grin,1.3234623015873,0,1.6,0.4,4.6,-1.3234623015873,0.407777777777778,0.606030092592593,0.690514475571952,1.2578869047619,-1.2578869047619,1,1.225,0.363496503496504,0,0,0,0,0,0.904642111063004,0.959715330600739,0.929846400022507,0.183179637044668,0.816820362955332
grotty,1.11208333333333,0,1.9,0.38,4.4,-1.11208333333333,0.42,0.638888888888889,0.792249508219241,1.28172619047619,-1.28172619047619,1,0.916666666666667,0.342600732600733,0,0,0,0,0,0.894010877609253,0.789669013023376,0.83802969455719,0.199749147891998,0.800250852108002
ground,0.472916666666667,0.2,4.5,0.75,1.7,-0.472916666666667,0.76,0.825,0.865338320772395,0.43125,-0.43125,0.8,0.3,0.775407925407925,0.1,0.2,0,0.2,0.0355655882007785,0.929851144552231,0.962169492244721,0.944921457767487,0.449268174171448,0.550731825828552
group,0.943660714285714,0.3,2.4,0.6,2.3,-0.943660714285714,0.633571428571429,0.727678571428571,0.794879320317537,0.927678571428571,-0.927678571428571,0.7,0.56,0.5752331002331,0.15,0.3,0,0.3,0.0533483823011677,0.982145267724991,0.991669410467148,0.986649578809738,0.593830646574497,0.406169353425503
grow,0.8159375,0.1,3,0.75,1.6,-0.8159375,0.491666666666667,0.601388888888889,0.840499597753179,0.8046875,-0.8046875,0.9,0.575,0.613492063492064,0.05,0.1,0,0.1,0.0177827941003892,0.998975998163223,0.998975998163223,0.998975998163223,0.343804641067982,0.656195358932018
guard,1.18604166666667,0.1,2.6,0.65,3.1,-1.18604166666667,0.495238095238095,0.693035714285714,0.800802523972047,1.20755952380952,-1.20755952380952,0.9,0.8,0.501010101010101,0.05,0.1,0,0.1,0.0177827941003892,0.890193498134613,0.938668382167816,0.912624770402908,0.333805410563946,0.666194589436054
guess,1.1934375,0.1,1.4,0.466666666666667,3.1,-1.1934375,0.386666666666667,0.599513888888889,0.693163978977692,1.27833333333333,-1.27833333333333,0.9,0.78,0.345252525252525,0.05,0.1,0,0.1,0.0177827941003892,0.977806949615479,0.991159856319428,0.983961939811707,0.323495315015316,0.676504684984684
guest,1.16880952380952,0.1,1.8,0.45,4.1,-1.16880952380952,0.398293650793651,0.629970238095238,0.726307876677103,1.15193452380952,-1.15193452380952,0.9,0.94,0.400704295704296,0.05,0.1,0,0.1,0.0177827941003892,0.958553075790405,0.982051515579224,0.969481492042542,0.349389317631722,0.650610682368279
guilt,1.79354166666667,0,1.7,0.425,5.6,-1.79354166666667,0.230238095238095,0.524632936507937,0.702148215837626,1.73623511904762,-1.73623511904762,1,1.18,0.222323232323232,0,0,0,0,0,0.933481973409653,0.974353063106537,0.952277946472168,0.234635083377361,0.765364916622639
guitar,1.56484962406015,0,1.84210526315789,0.368421052631579,4.36842105263158,-1.56484962406015,0.247368421052632,0.5296783625731,0.713834594386118,1.6203125,-1.6203125,1,0.87719298245614,0.309671614934773,0,0,0,0,0,0.941870610964926,0.970448788843657,0.95521082376179,0.28580404347495,0.71419595652505
gun,2.29609375,0,0.15,0.05,3.05,-2.29609375,0.158333333333333,0.556944444444444,0.715710207643177,2.21692708333333,-2.21692708333333,1,1.1,0.0652380952380952,0,0,0,0,0,0.987048402428627,0.99033707678318,0.98862669467926,0.319128435850143,0.680871564149857
guy,1.06770833333333,0.1,2.1,0.7,1.2,-1.06770833333333,0.516666666666667,0.688194444444445,0.861043907931547,1.05260416666667,-1.05260416666667,0.9,0.966666666666667,0.1,0.05,0.1,0,0.1,0.0177827941003892,0.999265265464783,0.999265265464783,0.999265265464783,0.396979546546936,0.603020453453064
habit,1.18873456790123,0,1.88888888888889,0.377777777777778,4.11111111111111,-1.18873456790123,0.503703703703704,0.659979423868313,0.764129907916957,1.12685185185185,-1.12685185185185,1,0.955555555555556,0.31962481962482,0,0,0,0,0,0.98289766576555,0.984065625402663,0.98347806930542,0.237574474679099,0.762425525320901
had,1.125,0,1.2,0.4,2.2,-1.125,0.4,0.65,0.828261295751377,1.2,-1.2,1,0.733333333333333,0.413333333333333,0,0,0,0,0,0.995783126354218,0.995783126354218,0.995783126354218,0.258771170675755,0.741228829324246
hair,0.977743055555555,0.2,1.9,0.633333333333333,1.33333333333333,-0.977743055555555,0.587222222222222,0.77037037037037,0.858667455079825,1.02135416666667,-1.02135416666667,0.8,0.475,0.64010582010582,0.1,0.2,0,0.2,0.0355655882007785,0.980441308021545,0.992052012681961,0.985855595270793,0.499609166880449,0.500390833119551
hairbrush,1.12409474206349,0.3,3.25,0.464285714285714,4.75,-1.12409474206349,0.428571428571429,0.688020833333333,0.80878588972296,1.25691964285714,-1.25691964285714,0.7,0.583333333333333,0.492569352302324,0.15,0.3,0,0.3,0.0533483823011677,0.87041140794754,0.854202836751938,0.861630195379257,0.451022069901228,0.548977930098772
half,0.903645833333333,0.3,1.7,0.566666666666667,1.9,-0.903645833333333,0.508333333333333,0.649652777777778,0.728099262492014,0.898958333333333,-0.898958333333333,0.7,0.625,0.507301587301587,0.15,0.3,0,0.3,0.0533483823011677,0.998889082670212,0.998889082670212,0.998889082670212,0.499064640700817,0.500935359299183
halfway,0.532291666666667,0.6,4.3,0.716666666666667,2,-0.532291666666667,0.68,0.794166666666667,0.898938337326238,0.597916666666667,-0.597916666666667,0.4,0.314285714285714,0.753946053946054,0.3,0.6,0,0.6,0.106696764602335,0.999610936641693,0.999610936641693,0.999610936641693,0.704467685520649,0.295532314479351
hall,1.05,0,1.6,0.533333333333333,1.8,-1.05,0.516666666666667,0.832638888888889,0.912126006144848,1.12916666666667,-1.12916666666667,1,0.6,0.471825396825397,0,0,0,0,0,0.981539696455002,0.990171933174133,0.985640943050385,0.362900385260582,0.637099614739418
hallo,0.3675,0,3.8,0.76,1.3,-0.3675,0.9,0.885416666666667,0.961419004345836,0.3625,-0.3625,1,0.3,0.754545454545454,0,0,0,0,0,0.928893780708313,0.86851903796196,0.897692149877548,0.308968870341778,0.691031129658222
hamburger,1.3234126984127,0.166666666666667,4.44444444444445,0.493827160493827,5.94444444444445,-1.3234126984127,0.420634920634921,0.557539682539682,0.614128355362362,1.38078703703704,-1.38078703703704,0.833333333333333,0.592592592592593,0.473280423280423,0.0833333333333333,0.166666666666667,0,0.166666666666667,0.0296379901673154,0.910745206806395,0.835400746928321,0.870773398213916,0.401631487740411,0.598368512259589
hammer,1.34606398809524,0.175,2.175,0.435,3.15,-1.34606398809524,0.481666666666667,0.696944444444445,0.864787093456683,1.46901785714286,-1.46901785714286,0.825,0.566666666666667,0.514290986790987,0.0875,0.175,0,0.175,0.0311198896756812,0.952098187804222,0.980107288062573,0.96504512578249,0.394957973435521,0.605042026564479
hammock,1.56139959273183,0,1.68421052631579,0.336842105263158,4.31578947368421,-1.56139959273183,0.404260651629073,0.611184210526316,0.760359599146445,1.54664003759399,-1.54664003759399,1,0.789473684210526,0.26902045323098,0,0,0,0,0,0.896794240725668,0.819055996443096,0.855460904146496,0.265973838536363,0.734026161463637
hand,1.15466820987654,0.074074074074074,1.7037037037037,0.425925925925926,2.74074074074074,-1.15466820987654,0.387037037037037,0.671759259259259,0.779386866024116,1.20405092592593,-1.20405092592593,0.925925925925926,0.638888888888889,0.465020576131687,0.0925925925925926,0.185185185185185,0,0.185185185185185,0.0131724400743624,0.969207213984595,0.983163427423548,0.975768310052377,0.420052389855738,0.579947610144262
handcuffs,1.33463541666667,0,2.45,0.30625,6.45,-1.33463541666667,0.28125,0.530729166666667,0.633838047526972,1.30587673611111,-1.30587673611111,1,0.761111111111111,0.300067093639075,0.025,0.05,0,0.05,0,0.902157884836197,0.954317769408226,0.926505768299103,0.237624781765044,0.762375218234956
handle,1.19494047619048,0,1.9,0.316666666666667,4.5,-1.19494047619048,0.333333333333333,0.464583333333333,0.516291587400428,1.2,-1.2,1.1,0.733333333333334,0.418268398268398,0,0,0,0,0,0.983587592840195,0.989668279886246,0.986523705720902,0.355849729478359,0.644150270521641
hang,1.59427083333333,0.1,1,0.333333333333333,2.7,-1.59427083333333,0.258333333333333,0.554513888888889,0.740678609028158,1.62760416666667,-1.62760416666667,0.9,0.725,0.415793650793651,0.05,0.1,0,0.1,0.0177827941003892,0.998684078454971,0.998684078454971,0.998684078454971,0.332197853922844,0.667802146077156
hanger,1.34649122807018,0.0526315789473684,2.31578947368421,0.463157894736842,2.94736842105263,-1.34649122807018,0.315789473684211,0.585635964912281,0.732485588072148,1.68645833333333,-1.68645833333333,0.947368421052632,0.535087719298246,0.54950721792827,0.0263157894736842,0.0526315789473684,0,0.0526315789473684,0.00935936531599433,0.867631658127433,0.765157599198191,0.812757699113143,0.359770363098697,0.640229636901303
happen,0.8025,0,2.9,0.58,2.1,-0.8025,0.6,0.75,0.792342414100673,0.76625,-0.76625,1,0.5,0.686363636363636,0,0,0,0,0,0.999478203058243,0.999478203058243,0.999478203058243,0.212913759052753,0.787086240947247
happened,0.868154761904762,0,3.3,0.55,3.9,-0.868154761904762,0.496428571428571,0.690674603174603,0.747758587471094,0.905654761904762,-0.905654761904762,1,0.55,0.529832471450119,0,0,0,0,0,0.922595322132111,0.95792618393898,0.938761794567108,0.170800572633743,0.829199427366257
happy,0.289508928571429,0.8,3.4,0.85,1.1,-0.289508928571429,0.858333333333333,0.903819444444445,0.930770269294149,0.2984375,-0.2984375,0.2,0.24,0.852991452991453,0.4,0.8,0,0.8,0.142262352803114,0.999772423505783,0.999772423505783,0.999772423505783,0.856862814724446,0.143137185275555
hard,0.98875,0.3,2.1,0.525,2.3,-0.98875,0.545,0.682916666666667,0.770987265985444,1.116875,-1.116875,0.7,0.575,0.56987012987013,0.15,0.3,0,0.3,0.0533483823011677,0.980606555938721,0.990373891592026,0.985212701559067,0.499222315847874,0.500777684152126
harmonica,1.32951222753854,0.0526315789473684,4.15789473684211,0.461988304093567,6.73684210526316,-1.32951222753854,0.367251461988304,0.593201754385965,0.707242119421362,1.37370414673046,-1.37370414673046,0.947368421052632,0.707602339181287,0.443310805393256,0.0263157894736842,0.0526315789473684,0,0.0526315789473684,0.00935936531599433,0.845169522260365,0.819272213860562,0.830433054974205,0.243270045832584,0.756729954167416
harp,1.38962053571429,0,2,0.5,3.85,-1.38962053571429,0.364404761904762,0.580555555555556,0.754351549181686,1.48332589285714,-1.48332589285714,1,1.0125,0.366637529137529,0,0,0,0,0,0.823953241109848,0.771167784929276,0.796177986264229,0.195361622795463,0.804638377204537
hastily,1.153125,0.1,3.6,0.45,5.4,-1.153125,0.333928571428571,0.594642857142857,0.716792197460295,1.278125,-1.278125,0.9,0.785714285714286,0.370128205128205,0.05,0.1,0,0.1,0.0177827941003892,0.958233916759491,0.981969892978668,0.969284951686859,0.301282292604446,0.698717707395554
hat,1.3811755952381,0,1.42857142857143,0.476190476190476,3.19047619047619,-1.3811755952381,0.266666666666667,0.573082010582011,0.716931613406669,1.48256802721088,-1.48256802721088,1,1.14285714285714,0.423431594860166,0,0,0,0,0,0.957898216588157,0.971907539027078,0.964571958496457,0.222990024657477,0.777009975342524
hate,1.1503125,0.1,1.6,0.4,2.8,-1.1503125,0.433333333333333,0.701805555555556,0.787654793852831,1.1878125,-1.1878125,0.9,0.75,0.477698412698413,0.05,0.1,0,0.1,0.0177827941003892,0.998635232448578,0.998635232448578,0.998635232448578,0.339564974606037,0.660435025393963
have,0.932291666666667,0.1,1.5,0.5,2.7,-0.932291666666667,0.54,0.652916666666667,0.807907850685502,0.916041666666667,-0.916041666666667,0.9,0.7,0.494126984126984,0.05,0.1,0,0.1,0.0177827941003892,0.999121195077896,0.999121195077896,0.999121195077896,0.329151655733585,0.670848344266415
having,0.75,0,1.9,0.38,3.1,-0.75,0.5,0.811666666666667,0.881667447897222,0.76,-0.76,1,0.6,0.576190476190476,0,0,0,0,0,0.999014574289322,0.999014574289322,0.999014574289322,0.294931980967522,0.705068019032478
hay,0.669642857142857,0.0476190476190476,2,0.666666666666667,1.33333333333333,-0.669642857142857,0.595238095238095,0.778273809523809,0.840328983875666,0.716170634920635,-0.716170634920635,0.952380952380952,0.619047619047619,0.527437641723356,0.0238095238095238,0.0476190476190476,0,0.0476190476190476,0.00846799719066154,0.998024097510747,0.998024097510747,0.998024097510747,0.307943432813599,0.692056567186401
head,0.950520833333333,0.3,1.3,0.433333333333333,2.2,-0.950520833333333,0.475,0.728472222222222,0.838856613818254,0.947916666666667,-0.947916666666667,0.7,0.625,0.558730158730159,0.15,0.3,0,0.3,0.0533483823011677,0.999271273612976,0.999271273612976,0.999271273612976,0.512147279083729,0.487852720916271
headphones,0.326822916666667,0.777777777777778,6.83333333333333,0.854166666666667,1.44444444444444,-0.326822916666667,0.833333333333334,0.90244708994709,0.939767619047875,0.342881944444444,-0.342881944444444,0.222222222222222,0.172222222222222,0.847530864197531,0.388888888888889,0.777777777777778,0,0.777777777777778,0.138310620780805,0.988504611783557,0.994154079092874,0.991159982151455,0.814104408025742,0.185895591974258
healthy,0.713783482142857,0.5,3.41666666666667,0.683333333333333,2.75,-0.713783482142857,0.657539682539683,0.759804894179894,0.819775724046842,0.761055307539683,-0.761055307539683,0.666666666666667,0.5,0.647601540616247,0.25,0.5,0,0.5,0.0889139705019462,0.938118646542231,0.963598653674126,0.950093830625216,0.603695005178452,0.396304994821548
heap,1.30854166666667,0,1.1,0.366666666666667,3.2,-1.30854166666667,0.426666666666667,0.613888888888889,0.766072177650057,1.53427083333333,-1.53427083333333,1,0.875,0.363823953823954,0,0,0,0,0,0.935452193021774,0.948951005935669,0.940120381116867,0.23943490087986,0.76056509912014
hear,1.11875,0.1,1.5,0.5,2,-1.11875,0.541666666666667,0.703472222222222,0.773289893311615,1.22291666666667,-1.22291666666667,0.9,0.5,0.612301587301587,0.05,0.1,0,0.1,0.0177827941003892,0.928169178962708,0.963579058647156,0.944898802042008,0.360011045634747,0.639988954365254
heart,1.3279191468254,0.05,1.95,0.4875,3.95,-1.3279191468254,0.362777777777778,0.664178240740741,0.818553683170617,1.3095808531746,-1.3095808531746,0.95,0.92,0.372085137085137,0.025,0.05,0,0.05,0.00889139705019462,0.945011687278748,0.972771054506302,0.957954481244087,0.292850122600794,0.707149877399206
heat,1.12520833333333,0.1,1.1,0.366666666666667,2.7,-1.12520833333333,0.456666666666667,0.685,0.803200247628427,1.17864583333333,-1.17864583333333,0.9,0.7,0.478571428571429,0.05,0.1,0,0.1,0.0177827941003892,0.975232040882111,0.981511670351029,0.978252100944519,0.373264576494694,0.626735423505306
heated,1.33041666666667,0,1.8,0.36,4.3,-1.33041666666667,0.390952380952381,0.611150793650794,0.756830455969631,1.78885416666667,-1.78885416666667,1,0.816666666666667,0.369393939393939,0,0,0,0,0,0.965378361940384,0.980152672529221,0.972444021701813,0.312248603999615,0.687751396000385
heaviest,1.14163961038961,0,3.18181818181818,0.454545454545455,5.18181818181818,-1.14163961038961,0.415584415584416,0.583874458874459,0.735006610744828,1.25378787878788,-1.25378787878788,1,0.738636363636364,0.435044723547397,0,0,0,0,0,0.956441976807334,0.980090683156794,0.967289052226327,0.241978139362552,0.758021860637448
heavily,0.645833333333333,0.222222222222222,3.77777777777778,0.62962962962963,2.33333333333333,-0.645833333333333,0.611111111111111,0.724537037037037,0.776751867093152,0.699074074074074,-0.699074074074074,0.777777777777778,0.396825396825397,0.670940170940171,0.111111111111111,0.222222222222222,0,0.222222222222222,0.0395173202230872,0.978259497218662,0.990078190962474,0.983803815311856,0.510105452603764,0.489894547396236
heavy,0.461160714285714,0.5,3.2,0.8,1.9,-0.461160714285714,0.724285714285714,0.804613095238095,0.900412170799958,0.468303571428571,-0.468303571428571,0.5,0.44,0.765314685314685,0.25,0.5,0,0.5,0.0889139705019462,0.998587036132813,0.998587036132813,0.998587036132813,0.623945324122906,0.376054675877094
heavyweight,0.70546875,0.3,5.2,0.65,3.5,-0.70546875,0.628571428571429,0.77797619047619,0.93880565708897,0.81328125,-0.81328125,0.7,0.572727272727273,0.527067669172932,0.15,0.3,0,0.3,0.0533483823011677,0.999171847105026,0.999171847105026,0.999171847105026,0.426390939950943,0.573609060049057
heel,0.876197916666667,0.05,1.75,0.583333333333333,2.05,-0.876197916666667,0.596666666666667,0.755555555555555,0.813942901280145,0.95234375,-0.95234375,0.95,0.5875,0.560119047619048,0.025,0.05,0,0.05,0.00889139705019462,0.95427984893322,0.972477924823761,0.962831079959869,0.325406719744206,0.674593280255795
heirloom,1.2148538961039,0.181818181818182,2.63636363636364,0.527272727272727,4.09090909090909,-1.2148538961039,0.414141414141414,0.668440355940356,0.77846547050189,1.32243641774892,-1.32243641774892,0.909090909090909,0.568181818181818,0.550499337264043,0.0909090909090909,0.181818181818182,0,0.181818181818182,0.0323323529097986,0.872411500323903,0.808446873318065,0.83791939236901,0.420014364475554,0.579985635524446
helicopter,1.0453373015873,0.285714285714286,5.52380952380952,0.552380952380952,5.52380952380952,-1.0453373015873,0.492063492063492,0.673941798941799,0.776385713296059,1.13541666666667,-1.13541666666667,0.714285714285714,0.5,0.59228995691844,0.142857142857143,0.285714285714286,0,0.285714285714286,0.0508079831439692,0.961965802169982,0.982750435670217,0.971338683650607,0.461360344574565,0.538639655425435
hell,1.10005411255411,0.0909090909090909,1.63636363636364,0.545454545454545,3.18181818181818,-1.10005411255411,0.369047619047619,0.624395743145743,0.718204752173647,1.14084145021645,-1.14084145021645,0.909090909090909,0.840909090909091,0.458441558441558,0.0454545454545455,0.0909090909090909,0,0.0909090909090909,0.0161661764548993,0.919768170876937,0.948584935881875,0.933360229838978,0.295187654820356,0.704812345179645
hello,0.29734375,0.7,4.4,0.88,0.9,-0.29734375,0.833333333333333,0.90625,0.931803834573802,0.27765625,-0.27765625,0.3,0.2,0.835353535353535,0.35,0.7,0,0.7,0.124479558702725,0.998370462656021,0.998370462656021,0.998370462656021,0.788549947738648,0.211450052261353
helmet,1.58391203703704,0,1.66666666666667,0.277777777777778,5.27777777777778,-1.58391203703704,0.25,0.56712962962963,0.745489521118376,1.62847222222222,-1.62847222222222,1,0.814814814814815,0.253406470073137,0,0,0,0,0,0.973358111249076,0.986210541592704,0.979344411028756,0.268342344297303,0.731657655702697
help,0.484375,0.7,3.2,0.8,1.4,-0.484375,0.741666666666667,0.834027777777778,0.932493557414949,0.492708333333333,-0.492708333333333,0.3,0.35,0.767222222222222,0.35,0.7,0,0.7,0.124479558702725,0.972073632478714,0.986075377464295,0.978457200527191,0.779960095882416,0.220039904117584
hen,1.82209429824561,0,0.631578947368421,0.210526315789474,2.42105263157895,-1.82209429824561,0.350877192982456,0.689327485380117,0.850012882407299,1.85060307017544,-1.85060307017544,1,0.87719298245614,0.238220551378446,0,0,0,0,0,0.988815273109235,0.994265192433407,0.991381977733813,0.343612681878241,0.65638731812176
henna,0.965340909090909,0.181818181818182,1.90909090909091,0.477272727272727,2.81818181818182,-0.965340909090909,0.468181818181818,0.814204545454546,0.888979333446621,1.02642045454545,-1.02642045454545,0.818181818181818,0.563636363636364,0.546189164370983,0.0909090909090909,0.181818181818182,0,0.181818181818182,0.0323323529097986,0.924314347180453,0.855194043029438,0.887721061706543,0.41522670740431,0.58477329259569
herbalist,1.25416666666667,0.1,2.9,0.3625,5.9,-1.25416666666667,0.4625,0.5796875,0.621138933808298,1.0640625,-1.0640625,1,0.677777777777778,0.427443079796021,0.05,0.1,0,0.1,0.0177827941003892,0.857786065340042,0.836236906051636,0.845311069488525,0.268982230126858,0.731017769873142
here,0.711979166666667,0.1,1.9,0.633333333333333,1.5,-0.711979166666667,0.6,0.723611111111111,0.765041578743743,0.788541666666667,-0.788541666666667,0.9,0.7,0.546031746031746,0.05,0.1,0,0.1,0.0177827941003892,0.999237018823624,0.999237018823624,0.999237018823624,0.314382213354111,0.685617786645889
hesitance,1.3265625,0,2.7,0.3375,6.3,-1.3265625,0.2625,0.496875,0.563276619387316,1.22578125,-1.22578125,1,0.788888888888889,0.317344322344322,0,0,0,0,0,0.880006891489029,0.83194118142128,0.854460275173187,0.195622357726097,0.804377642273903
high,0.904613095238095,0.1,1.9,0.633333333333333,2,-0.904613095238095,0.423333333333333,0.562222222222222,0.605405192910596,0.747842261904762,-0.747842261904762,0.9,0.85,0.32948717948718,0.05,0.1,0,0.1,0.0177827941003892,0.986006462574005,0.987915670871735,0.986950719356537,0.400847129523754,0.599152870476246
highchair,1.74560657596372,0,2.42857142857143,0.303571428571429,6.47619047619048,-1.74560657596372,0.178684807256236,0.573630007558579,0.787786085355294,1.61059736394558,-1.61059736394558,1,0.814814814814815,0.266217085124648,0,0,0,0,0,0.858491471835545,0.807400172665006,0.831168262731461,0.247783546291647,0.752216453708354
highlighter,0.85625,0.2,5.8,0.644444444444445,4.15,-0.85625,0.523809523809524,0.723375496031746,0.785051623934645,0.919587053571429,-0.919587053571429,0.8,0.527272727272727,0.537999656002752,0.1,0.2,0,0.2,0.0355655882007785,0.897162258625031,0.822132429480553,0.856641727685928,0.394501203671098,0.605498796328902
