,Word,Dist,Accuracy,Phoneme_Correct,Phoneme_Correct_Percentage,Levenshtein,Length,Freq_HAL,Log_Freq_HAL,Ortho_N,Phono_N,Age_Of_Acquisition,NPhon,IPA,phonemes,isFront,isRound,lowerLipTuck,protrusion,labialClosure,mouthNarrowing,lipRounding,infoCount_total,infoPercent_total,infoCount_phoneme,infoPercent_phoneme,infoCount_viseme,infoPercent_viseme
2016,tick,1.487291666666667,0.0,0.8,0.2666666666666666,3.9,4.0,4619.0,8.438,13.0,40.0,6.05,3.0,tɪk,"['t', 'ɪ', 'k']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2017,ticket,1.5571236559139785,0.032258064516129,1.4193548387096775,0.2838709677419355,4.67741935483871,6.0,14121.0,9.555,4.0,1.0,5.32,5.0,tɪkət,"['t', 'ɪ', 'k', 'ə', 't']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2018,tie,0.8768833705357143,0.15625,1.96875,0.65625,1.84375,3.0,14878.0,9.608,17.0,45.0,4.74,2.0,taj,"['t', 'a', 'j']",False,False,False,False,False,False,True,1,0.3333333333333333,0,0.0,1,0.3333333333333333
2018,tie,0.8768833705357143,0.15625,1.96875,0.65625,1.84375,3.0,14878.0,9.608,17.0,45.0,4.74,2.0,taj,"['t', 'a', 'j']",False,False,False,False,False,False,True,1,0.3333333333333333,0,0.0,1,0.3333333333333333
2019,tiger,1.113739224137931,0.2068965517241379,3.2413793103448274,0.5402298850574713,3.2413793103448274,5.0,5393.0,8.593,5.0,8.0,4,4.0,tajɡɹ̩,"['t', 'a', 'j', 'ɡ', 'ɹ̩']",False,False,False,False,False,False,True,1,0.2,0,0.0,1,0.2
2019,tiger,1.113739224137931,0.2068965517241379,3.2413793103448274,0.5402298850574713,3.2413793103448274,5.0,5393.0,8.593,5.0,8.0,4,4.0,tajɡɹ̩,"['t', 'a', 'j', 'ɡ', 'ɹ̩']",False,False,False,False,False,False,True,1,0.2,0,0.0,1,0.2
2020,tile,1.4201388888888888,0.1111111111111111,1.7222222222222223,0.4305555555555556,3.7222222222222223,4.0,1327.0,7.191,16.0,37.0,6.8,3.0,tajl,"['t', 'a', 'j', 'l']",False,False,False,False,False,False,True,1,0.25,0,0.0,1,0.25
2021,tilted,1.4036458333333333,0.0,2.2,0.3666666666666667,6.0,6.0,944.0,6.85,5.0,3.0,8.83,6.0,tɪltəd,"['t', 'ɪ', 'l', 't', 'ə', 'd']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2022,time,0.7081896551724138,0.4482758620689655,2.586206896551724,0.646551724137931,1.862068965517241,4.0,788823.0,13.578,12.0,27.0,5.16,3.0,tajm,"['t', 'a', 'j', 'm']",True,False,False,False,True,False,True,2,0.5,1,0.25,2,0.5
2023,times,1.00203125,0.2,2.2,0.44,3.2,5.0,156832.0,11.963,15.0,26.0,6.7,4.0,tajmz,"['t', 'a', 'j', 'm', 'z']",True,False,False,False,True,False,True,2,0.4,1,0.2,2,0.4
2024,timeshare,0.9252008928571428,0.4,4.5,0.6428571428571429,4.1,,,,,,,,tajmʃɛɹ,"['t', 'a', 'j', 'm', 'ʃ', 'ɛ', 'ɹ']",True,False,False,True,True,False,True,3,0.42857142857142855,1,0.14285714285714285,3,0.42857142857142855
2025,tiny,1.01796875,0.1,2.6,0.52,3.9,4.0,15764.0,9.665,7.0,12.0,5.33,4.0,tajni,"['t', 'a', 'j', 'n', 'i']",False,False,False,False,False,False,True,1,0.2,0,0.0,1,0.2
2026,tiptoe,0.5150462962962963,0.6666666666666666,4.666666666666667,0.7777777777777778,2.4444444444444446,6.0,223.0,5.407,0.0,0.0,5.65,5.0,tɪptow,"['t', 'ɪ', 'p', 't', 'o', 'w']",True,True,False,True,True,True,True,3,0.5,3,0.5,2,0.3333333333333333
2027,tiptoey,1.1512791895604395,0.0,4.0,0.5714285714285714,5.9,,,,,,,,tɪptowi,"['t', 'ɪ', 'p', 't', 'o', 'w', 'i']",True,True,False,True,True,True,True,3,0.42857142857142855,3,0.42857142857142855,2,0.2857142857142857
2028,tire,1.1052083333333331,0.0,3.0,0.6,2.75,4.0,6155.0,8.725,16.0,31.0,6.16,3.0,tajɹ̩,"['t', 'a', 'j', 'ɹ̩']",False,False,False,False,False,False,True,1,0.25,0,0.0,1,0.25
2029,tired,0.8748437499999999,0.2,3.5,0.5833333333333333,2.9,5.0,19063.0,9.856,9.0,14.0,4.62,4.0,tajɹ̩d,"['t', 'a', 'j', 'ɹ̩', 'd']",False,False,False,False,False,False,True,1,0.2,0,0.0,1,0.2
2030,toast,0.7896290204678362,0.3684210526315789,3.842105263157895,0.7684210526315789,2.9473684210526314,5.0,3064.0,8.027,3.0,13.0,4.67,4.0,towst,"['t', 'o', 'w', 's', 't']",False,True,False,True,False,True,True,2,0.4,2,0.4,1,0.2
2031,toaster,1.101860119047619,0.2,3.95,0.5642857142857143,4.0,7.0,1937.0,7.569,4.0,7.0,6.72,5.0,towstɹ̩,"['t', 'o', 'w', 's', 't', 'ɹ̩']",False,True,False,True,False,True,True,2,0.3333333333333333,2,0.3333333333333333,1,0.16666666666666666
2032,today,0.7324107142857142,0.1,3.6,0.72,3.9,5.0,103604.0,11.548,2.0,0.0,4.772,4.0,tədej,"['t', 'ə', 'd', 'e', 'j']",False,False,False,False,False,False,True,1,0.2,0,0.0,1,0.2
2033,toes,0.8330729166666666,0.0,2.1875,0.546875,2.59375,4.0,4548.0,8.422,18.0,48.0,3,3.0,towz,"['t', 'o', 'w', 'z']",False,True,False,True,False,True,True,2,0.5,2,0.5,1,0.25
2033,toes,0.8330729166666666,0.0,2.1875,0.546875,2.59375,4.0,4548.0,8.422,18.0,48.0,3,3.0,towz,"['t', 'o', 'w', 'z']",False,True,False,True,False,True,True,2,0.5,2,0.5,1,0.25
2034,together,0.3437499999999999,0.7,5.8,0.8285714285714286,1.3,8.0,90238.0,11.41,0.0,0.0,5.945,6.0,təɡɛðɹ̩,"['t', 'ə', 'ɡ', 'ɛ', 'ð', 'ɹ̩']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2035,toilet,0.8475985221674877,0.2758620689655172,3.3448275862068964,0.5574712643678161,3.310344827586207,6.0,5523.0,8.617,2.0,0.0,3.54,5.0,tojlət,"['t', 'o', 'j', 'l', 'ə', 't']",False,True,False,False,False,False,True,2,0.3333333333333333,1,0.16666666666666666,1,0.16666666666666666
2036,toilette,0.9458333333333334,0.0,3.4,0.5666666666666667,3.4,,,,,,,,tojlɛt,"['t', 'o', 'j', 'l', 'ɛ', 't']",False,True,False,False,False,False,True,2,0.3333333333333333,1,0.16666666666666666,1,0.16666666666666666
2037,told,0.725,0.1,2.7,0.54,2.7,4.0,104947.0,11.561,12.0,27.0,4.26,4.0,towld,"['t', 'o', 'w', 'l', 'd']",False,True,False,True,False,True,True,2,0.4,2,0.4,1,0.2
2038,tomato,1.0233004385964912,0.2631578947368421,3.842105263157895,0.4802631578947368,4.842105263157895,6.0,2137.0,7.667,0.0,0.0,4.61,6.0,təmejtow,"['t', 'ə', 'm', 'e', 'j', 't', 'o', 'w']",True,True,False,True,True,True,True,4,0.5,3,0.375,3,0.375
2039,tomorrow,1.3612723214285714,0.2,3.5,0.4999999999999999,5.0,8.0,14556.0,9.586,0.0,0.0,5.188,6.0,təmɑɹow,"['t', 'ə', 'm', 'ɑ', 'ɹ', 'o', 'w']",True,True,False,True,True,True,True,3,0.42857142857142855,3,0.42857142857142855,2,0.2857142857142857
2040,tonality,1.3298611111111112,0.0,4.5,0.5,6.8,8.0,159.0,5.069,1.0,1.0,13.47,8.0,townæləti,"['t', 'o', 'w', 'n', 'æ', 'l', 'ə', 't', 'i']",False,True,False,True,False,True,True,2,0.2222222222222222,2,0.2222222222222222,1,0.1111111111111111
2041,tongue,1.6102595899470902,0.0,0.5,0.1666666666666666,4.333333333333333,6.0,14963.0,9.613,1.0,23.0,4.47,3.0,tʌŋ,"['t', 'ʌ', 'ŋ']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2042,tonight,1.3322916666666669,0.1,2.9,0.4833333333333333,4.4,7.0,13398.0,9.503,0.0,0.0,4.73,5.0,tənajt,"['t', 'ə', 'n', 'a', 'j', 't']",False,False,False,False,False,False,True,1,0.16666666666666666,0,0.0,1,0.16666666666666666
2043,tonsil,1.4992559523809523,0.0,1.9,0.3166666666666666,5.5,6.0,37.0,3.611,0.0,1.0,9.5,6.0,tɑnsɪl,"['t', 'ɑ', 'n', 's', 'ɪ', 'l']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2044,too,0.8206018518518519,0.0,1.2222222222222223,0.6111111111111112,1.2222222222222223,3.0,388628.0,12.87,20.0,53.0,5.103,2.0,tu,"['t', 'u']",False,True,False,False,False,False,False,1,0.5,1,0.5,0,0.0
2045,took,1.19875,0.1,1.1,0.3666666666666666,3.4,4.0,87271.0,11.377,8.0,22.0,4.37,3.0,tʊk,"['t', 'ʊ', 'k']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2046,tool,0.7729166666666666,0.2,1.8,0.6,1.9,4.0,33286.0,10.413,8.0,29.0,5.37,3.0,tul,"['t', 'u', 'l']",False,True,False,False,False,False,False,1,0.3333333333333333,1,0.3333333333333333,0,0.0
2047,tooth,1.7017361111111111,0.0476190476190476,0.8095238095238095,0.2698412698412698,3.761904761904762,5.0,3129.0,8.048,3.0,13.0,3.61,3.0,tuθ,"['t', 'u', 'θ']",False,True,False,False,False,False,False,1,0.3333333333333333,1,0.3333333333333333,0,0.0
2048,toothbrush,1.13531037414966,0.238095238095238,3.380952380952381,0.4829931972789115,4.380952380952381,10.0,560.0,6.328,0.0,0.0,4.33,7.0,tuθbɹəʃ,"['t', 'u', 'θ', 'b', 'ɹ', 'ə', 'ʃ']",True,True,False,True,True,False,False,3,0.42857142857142855,2,0.2857142857142857,2,0.2857142857142857
2049,toothpaste,0.8626644736842105,0.4210526315789473,4.947368421052632,0.618421052631579,4.052631578947368,10.0,714.0,6.571,0.0,0.0,3.33,7.0,tuθpejst,"['t', 'u', 'θ', 'p', 'e', 'j', 's', 't']",True,True,False,False,True,False,True,3,0.375,2,0.25,2,0.25
2050,toothpick,0.6493055555555556,0.3333333333333333,4.277777777777778,0.7129629629629629,2.4444444444444446,9.0,279.0,5.631,0.0,0.0,6.83,6.0,tuθpɪk,"['t', 'u', 'θ', 'p', 'ɪ', 'k']",True,True,False,False,True,False,False,2,0.3333333333333333,2,0.3333333333333333,1,0.16666666666666666
2051,top,0.7571787766830871,0.1034482758620689,2.2758620689655173,0.7586206896551724,2.689655172413793,3.0,116571.0,11.666,21.0,27.0,3.89,3.0,tɑp,"['t', 'ɑ', 'p']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
2052,torch,1.3142410714285715,0.05,3.0,0.5,4.65,5.0,2425.0,7.794,3.0,7.0,7.84,4.0,tɔɹt͡ʃ,"['t', 'ɔ', 'ɹ', 't͡ʃ']",False,True,False,True,False,False,False,2,0.5,1,0.25,1,0.25
2053,tornado,1.0641339869281046,0.2352941176470588,4.0,0.4444444444444444,5.588235294117647,7.0,1663.0,7.416,0.0,0.0,6.21,7.0,tɔɹnejdow,"['t', 'ɔ', 'ɹ', 'n', 'e', 'j', 'd', 'o', 'w']",False,True,False,True,False,True,True,4,0.4444444444444444,3,0.3333333333333333,2,0.2222222222222222
2054,toss,1.1875,0.1,1.0,0.3333333333333333,3.1,4.0,4463.0,8.404,19.0,16.0,4.11,3.0,tɔs,"['t', 'ɔ', 's']",False,True,False,False,False,False,False,1,0.3333333333333333,1,0.3333333333333333,0,0.0
2055,touch,0.3526041666666667,0.6,4.5,0.9,1.3,5.0,34803.0,10.457,4.0,16.0,5.16,3.0,tʌt͡ʃ,"['t', 'ʌ', 't͡ʃ']",False,False,False,True,False,False,False,1,0.3333333333333333,0,0.0,1,0.3333333333333333
2056,towel,0.6659722222222222,0.45,3.5,0.7,2.0,5.0,3399.0,8.131,6.0,6.0,3.22,4.0,tawəl,"['t', 'a', 'w', 'ə', 'l']",False,True,False,True,False,True,True,1,0.2,1,0.2,1,0.2
2057,tower,0.5409375,0.25,3.7,0.74,1.7,5.0,23842.0,10.079,12.0,24.0,6.33,3.0,tawɹ̩,"['t', 'a', 'w', 'ɹ̩']",False,True,False,True,False,True,True,1,0.25,1,0.25,1,0.25
2058,town,0.755,0.1,2.7,0.675,1.9,4.0,37149.0,10.523,7.0,20.0,5.11,3.0,tawn,"['t', 'a', 'w', 'n']",False,True,False,True,False,True,True,1,0.25,1,0.25,1,0.25
2059,toys,0.8428695436507937,0.3333333333333333,2.1666666666666665,0.5416666666666666,3.5,4.0,15328.0,9.637,11.0,22.0,3,3.0,tojz,"['t', 'o', 'j', 'z']",False,True,False,False,False,False,True,2,0.5,1,0.25,1,0.25
2060,trace,0.8058333333333334,0.1,2.8,0.5599999999999999,2.8,5.0,8554.0,9.054,7.0,13.0,6.84,4.0,tɹejs,"['t', 'ɹ', 'e', 'j', 's']",False,False,False,False,False,False,True,1,0.2,0,0.0,1,0.2
2061,track,0.8125,0.2,2.5,0.625,2.9,5.0,45579.0,10.727,6.0,12.0,6.94,4.0,tɹæk,"['t', 'ɹ', 'æ', 'k']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2062,tractor,1.136607142857143,0.1,4.35,0.6214285714285714,4.85,7.0,1609.0,7.383,1.0,1.0,5.5,6.0,tɹæktɹ̩,"['t', 'ɹ', 'æ', 'k', 't', 'ɹ̩']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2063,traffic,0.3357345779220779,0.6,5.4,0.9,2.0,7.0,25455.0,10.145,0.0,2.0,6.22,6.0,tɹæfɪk,"['t', 'ɹ', 'æ', 'f', 'ɪ', 'k']",True,False,True,False,False,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
2064,train,0.6705555555555556,0.3333333333333333,3.533333333333333,0.7066666666666667,1.8333333333333333,5.0,23376.0,10.059,7.0,12.0,4,4.0,tɹejn,"['t', 'ɹ', 'e', 'j', 'n']",False,False,False,False,False,False,True,1,0.2,0,0.0,1,0.2
2064,train,0.6705555555555556,0.3333333333333333,3.533333333333333,0.7066666666666667,1.8333333333333333,5.0,23376.0,10.059,7.0,12.0,4,4.0,tɹejn,"['t', 'ɹ', 'e', 'j', 'n']",False,False,False,False,False,False,True,1,0.2,0,0.0,1,0.2
2065,training,0.9026785714285716,0.1,3.6,0.5142857142857142,3.8,8.0,58664.0,10.98,4.0,8.0,8.5,6.0,tɹejnɪŋ,"['t', 'ɹ', 'e', 'j', 'n', 'ɪ', 'ŋ']",False,False,False,False,False,False,True,1,0.14285714285714285,0,0.0,1,0.14285714285714285
2066,traipse,0.7875,0.0,3.0,0.5,3.4,7.0,23.0,3.135,0.0,10.0,12.43,5.0,tɹejps,"['t', 'ɹ', 'e', 'j', 'p', 's']",True,False,False,False,True,False,True,2,0.3333333333333333,1,0.16666666666666666,2,0.3333333333333333
2067,tramway,0.6292613636363636,0.4545454545454545,5.090909090909091,0.7272727272727273,2.727272727272727,7.0,45.0,3.807,0.0,0.0,12.06,6.0,tɹæmwej,"['t', 'ɹ', 'æ', 'm', 'w', 'e', 'j']",True,True,False,True,True,True,True,3,0.42857142857142855,2,0.2857142857142857,3,0.42857142857142855
2068,tranquility,1.0508780991735536,0.2727272727272727,5.2727272727272725,0.4793388429752065,7.272727272727272,11.0,2716.0,7.907,0.0,0.0,#,11.0,tɹæŋkwɪlɪti,"['t', 'ɹ', 'æ', 'ŋ', 'k', 'w', 'ɪ', 'l', 'ɪ', 't', 'i']",False,True,False,True,False,True,True,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091
2069,transcribe,0.9557386363636364,0.2,6.2,0.62,5.9,10.0,543.0,6.297,0.0,0.0,13.21,9.0,tɹænskɹajb,"['t', 'ɹ', 'æ', 'n', 's', 'k', 'ɹ', 'a', 'j', 'b']",True,False,False,False,True,False,True,2,0.2,1,0.1,2,0.2
2070,transpiration,0.5370259081196581,0.1666666666666666,10.25,0.7884615384615384,4.666666666666667,13.0,40.0,3.689,0.0,0.0,#,11.0,tɹænspɹ̩ejʃən,"['t', 'ɹ', 'æ', 'n', 's', 'p', 'ɹ̩', 'e', 'j', 'ʃ', 'ə', 'n']",True,False,False,True,True,False,True,3,0.25,1,0.08333333333333333,3,0.25
2071,transport,0.1798611111111111,0.8,8.1,0.9,1.2,9.0,12959.0,9.47,0.0,0.0,10.38,9.0,tɹænspɔɹt,"['t', 'ɹ', 'æ', 'n', 's', 'p', 'ɔ', 'ɹ', 't']",True,True,False,False,True,False,False,2,0.2222222222222222,2,0.2222222222222222,1,0.1111111111111111
2072,transporter,0.2875,0.7,9.9,0.9,2.2,11.0,2015.0,7.608,1.0,0.0,10.72,10.0,tɹænspɔɹtɹ̩,"['t', 'ɹ', 'æ', 'n', 's', 'p', 'ɔ', 'ɹ', 't', 'ɹ̩']",True,True,False,False,True,False,False,2,0.2,2,0.2,1,0.1
2073,travel,0.604752886002886,0.4285714285714285,4.095238095238095,0.6825396825396826,2.4285714285714284,6.0,45977.0,10.736,2.0,2.0,5.9,5.0,tɹævəl,"['t', 'ɹ', 'æ', 'v', 'ə', 'l']",True,False,True,False,False,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
2073,travel,0.604752886002886,0.4285714285714285,4.095238095238095,0.6825396825396826,2.4285714285714284,6.0,45977.0,10.736,2.0,2.0,5.9,5.0,tɹævəl,"['t', 'ɹ', 'æ', 'v', 'ə', 'l']",True,False,True,False,False,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
2074,traverse,1.0269345238095238,0.2,3.7,0.5285714285714286,4.0,8.0,968.0,6.875,0.0,0.0,14.67,6.0,tɹævɹ̩s,"['t', 'ɹ', 'æ', 'v', 'ɹ̩', 's']",True,False,True,False,False,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
2075,tray,0.8717708333333334,0.1,2.2,0.55,2.4,4.0,3382.0,8.126,10.0,13.0,6.05,3.0,tɹej,"['t', 'ɹ', 'e', 'j']",False,False,False,False,False,False,True,1,0.25,0,0.0,1,0.25
2076,treadmill,1.400974025974026,0.0454545454545454,2.363636363636364,0.3376623376623376,5.863636363636363,9.0,374.0,5.924,0.0,0.0,11.15,7.0,tɹɛdmɪl,"['t', 'ɹ', 'ɛ', 'd', 'm', 'ɪ', 'l']",True,False,False,False,True,False,False,1,0.14285714285714285,1,0.14285714285714285,1,0.14285714285714285
2077,tree,0.6116738505747127,0.4827586206896552,2.4482758620689653,0.8160919540229885,1.6551724137931034,4.0,27218.0,10.212,5.0,16.0,3.57,3.0,tɹi,"['t', 'ɹ', 'i']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2078,triangle,0.9363425925925928,0.3333333333333333,5.222222222222222,0.5802469135802469,4.666666666666667,8.0,5436.0,8.601,0.0,0.0,4.9,7.0,tɹajæŋɡəl,"['t', 'ɹ', 'a', 'j', 'æ', 'ŋ', 'ɡ', 'ə', 'l']",False,False,False,False,False,False,True,1,0.1111111111111111,0,0.0,1,0.1111111111111111
2079,triceratops,0.6705698815073816,0.4166666666666667,10.583333333333334,0.7559523809523809,5.75,,,,,,,,tɹajt͡ʃɹ̩ətɑps,"['t', 'ɹ', 'a', 'j', 't͡ʃ', 'ɹ̩', 'ə', 't', 'ɑ', 'p', 's']",True,False,False,True,True,False,True,3,0.2727272727272727,1,0.09090909090909091,3,0.2727272727272727
2080,trigger,1.45,0.0,3.2,0.5333333333333333,4.7,7.0,7624.0,8.939,0.0,3.0,8.33,5.0,tɹɪɡɹ̩,"['t', 'ɹ', 'ɪ', 'ɡ', 'ɹ̩']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2081,trim,0.9959821428571428,0.1,2.0,0.5,2.6,4.0,4155.0,8.332,9.0,12.0,6.95,4.0,tɹɪm,"['t', 'ɹ', 'ɪ', 'm']",True,False,False,False,True,False,False,1,0.25,1,0.25,1,0.25
2082,trivia,0.8787202380952379,0.2,3.6,0.6,3.8,6.0,3946.0,8.28,0.0,0.0,8.37,6.0,tɹɪviə,"['t', 'ɹ', 'ɪ', 'v', 'i', 'ə']",True,False,True,False,False,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
2083,trophy,0.9139508928571428,0.3,3.05,0.5083333333333334,3.45,6.0,2193.0,7.693,0.0,1.0,5.55,5.0,tɹowfi,"['t', 'ɹ', 'o', 'w', 'f', 'i']",True,True,True,True,False,True,True,3,0.5,3,0.5,2,0.3333333333333333
2084,trouble,0.6937500000000001,0.4,3.5,0.5833333333333333,2.8,7.0,49725.0,10.814,1.0,4.0,4.56,5.0,tɹʌbəl,"['t', 'ɹ', 'ʌ', 'b', 'ə', 'l']",True,False,False,False,True,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
2085,truck,1.17890625,0.1,2.05,0.5125,3.25,5.0,10203.0,9.23,4.0,6.0,3.79,4.0,tɹʌk,"['t', 'ɹ', 'ʌ', 'k']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2086,truly,1.02296875,0.3,3.0,0.6,3.5,5.0,30729.0,10.333,0.0,1.0,#,5.0,tɹuli,"['t', 'ɹ', 'u', 'l', 'i']",False,True,False,False,False,False,False,1,0.2,1,0.2,0,0.0
2087,trumpet,0.9114307760141094,0.2777777777777778,4.222222222222222,0.6031746031746031,3.8333333333333335,7.0,7157.0,8.876,2.0,1.0,6.28,7.0,tɹʌmpət,"['t', 'ɹ', 'ʌ', 'm', 'p', 'ə', 't']",True,False,False,False,True,False,False,2,0.2857142857142857,2,0.2857142857142857,2,0.2857142857142857
2088,trunk,1.3233965773809524,0.0,2.15,0.43,3.8,5.0,3272.0,8.093,3.0,2.0,8.3,5.0,tɹʌŋk,"['t', 'ɹ', 'ʌ', 'ŋ', 'k']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2089,try,0.463611111111111,0.2,3.7,0.925,1.9,3.0,272681.0,12.516,8.0,9.0,3.44,3.0,tɹaj,"['t', 'ɹ', 'a', 'j']",False,False,False,False,False,False,True,1,0.25,0,0.0,1,0.25
2090,trying,0.8848958333333334,0.2,3.4,0.5666666666666667,2.9,6.0,159951.0,11.983,5.0,5.0,3.44,5.0,tɹajɪŋ,"['t', 'ɹ', 'a', 'j', 'ɪ', 'ŋ']",False,False,False,False,False,False,True,1,0.16666666666666666,0,0.0,1,0.16666666666666666
2091,tube,1.18375,0.1,1.1,0.3666666666666666,2.7,4.0,14619.0,9.59,5.0,14.0,5.5,3.0,tub,"['t', 'u', 'b']",True,True,False,False,True,False,False,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333
2092,tundra,1.174875992063492,0.0,3.1666666666666665,0.5277777777777778,6.333333333333333,6.0,5160.0,8.549,0.0,0.0,12.06,6.0,tʌndɹə,"['t', 'ʌ', 'n', 'd', 'ɹ', 'ə']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2093,tunnel,1.6937127976190476,0.0,1.3333333333333333,0.2666666666666667,4.809523809523809,6.0,7452.0,8.916,2.0,9.0,5.89,4.0,tʌnəl,"['t', 'ʌ', 'n', 'ə', 'l']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2093,tunnel,1.6937127976190476,0.0,1.3333333333333333,0.2666666666666667,4.809523809523809,6.0,7452.0,8.916,2.0,9.0,5.89,4.0,tʌnəl,"['t', 'ʌ', 'n', 'ə', 'l']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2094,turkey,1.306619623655914,0.0967741935483871,2.3225806451612905,0.4645161290322581,3.5806451612903225,6.0,13802.0,9.533,0.0,7.0,3.95,4.0,tɹ̩ki,"['t', 'ɹ̩', 'k', 'i']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2095,turn,1.8209672619047617,0.0,1.2,0.3,4.9,4.0,89685.0,11.404,7.0,30.0,4.11,3.0,tɹ̩n,"['t', 'ɹ̩', 'n']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2096,turning,1.546829397081413,0.032258064516129,2.225806451612903,0.3709677419354839,5.129032258064516,7.0,19045.0,9.855,2.0,10.0,4.11,5.0,tɹ̩nɪŋ,"['t', 'ɹ̩', 'n', 'ɪ', 'ŋ']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2096,turning,1.546829397081413,0.032258064516129,2.225806451612903,0.3709677419354839,5.129032258064516,7.0,19045.0,9.855,2.0,10.0,4.11,5.0,tɹ̩nɪŋ,"['t', 'ɹ̩', 'n', 'ɪ', 'ŋ']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2097,turnstile,1.1866319444444444,0.05,4.35,0.4833333333333333,5.85,9.0,50.0,3.912,0.0,0.0,13.67,7.0,tɹ̩nstajl,"['t', 'ɹ̩', 'n', 's', 't', 'a', 'j', 'l']",False,False,False,False,False,False,True,1,0.125,0,0.0,1,0.125
2097,turnstile,1.1866319444444444,0.05,4.35,0.4833333333333333,5.85,9.0,50.0,3.912,0.0,0.0,13.67,7.0,tɹ̩nstajl,"['t', 'ɹ̩', 'n', 's', 't', 'a', 'j', 'l']",False,False,False,False,False,False,True,1,0.125,0,0.0,1,0.125
2098,turtle,1.4038194444444445,0.0555555555555555,2.5,0.4166666666666667,4.5,6.0,4483.0,8.408,2.0,14.0,4.17,4.0,tɹ̩təl,"['t', 'ɹ̩', 't', 'ə', 'l']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2099,tv,1.356197916666667,0.15,1.1,0.55,3.7,,,,,,,,tv,"['t', 'v']",True,False,True,False,False,False,False,1,0.5,1,0.5,1,0.5
2100,tweezers,1.0646979337712097,0.0689655172413793,3.103448275862069,0.4433497536945812,5.275862068965517,8.0,295.0,5.687,1.0,1.0,#,6.0,twizɹ̩z,"['t', 'w', 'i', 'z', 'ɹ̩', 'z']",False,True,False,True,False,True,True,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
2100,tweezers,1.0646979337712097,0.0689655172413793,3.103448275862069,0.4433497536945812,5.275862068965517,8.0,295.0,5.687,1.0,1.0,#,6.0,twizɹ̩z,"['t', 'w', 'i', 'z', 'ɹ̩', 'z']",False,True,False,True,False,True,True,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
2101,twice,0.4259469696969697,0.4545454545454545,3.727272727272727,0.7454545454545454,1.9090909090909087,5.0,46140.0,10.739,3.0,2.0,5.891,4.0,twajs,"['t', 'w', 'a', 'j', 's']",False,True,False,True,False,True,True,2,0.4,1,0.2,2,0.4
2102,twins,1.1454315476190478,0.0,2.15,0.43,3.8,5.0,3742.0,8.227,4.0,7.0,6.06,5.0,twɪnz,"['t', 'w', 'ɪ', 'n', 'z']",False,True,False,True,False,True,True,1,0.2,1,0.2,1,0.2
2103,two,0.890625,0.2,1.3,0.65,1.4,3.0,456473.0,13.031,3.0,53.0,4.24,2.0,tu,"['t', 'u']",False,True,False,False,False,False,False,1,0.5,1,0.5,0,0.0
2104,typewriter,1.073232323232323,0.2727272727272727,5.363636363636363,0.5363636363636364,5.909090909090909,10.0,1111.0,7.013,1.0,0.0,6.74,7.0,tajpɹajtɹ̩,"['t', 'a', 'j', 'p', 'ɹ', 'a', 'j', 't', 'ɹ̩']",True,False,False,False,True,False,True,2,0.2222222222222222,1,0.1111111111111111,2,0.2222222222222222
